GPL_ID	PROBE_ID	GENE_SYMBOL	GENE_ID	ORGANISM
Agi_UNC_244	A_23_P83593	AGXT	189	HOMO_SAPIENS
Agi_UNC_244	A_23_P107932			HOMO_SAPIENS
Agi_UNC_244	A_24_P81676	MCAM	4162	HOMO_SAPIENS
Agi_UNC_244	A_32_P189804			HOMO_SAPIENS
Agi_UNC_244	A_24_P314930	RNF39	80352	HOMO_SAPIENS
Agi_UNC_244	A_23_P85451	CD244	51744	HOMO_SAPIENS
Agi_UNC_244	A_23_P137732	HRPT2	79577	HOMO_SAPIENS
Agi_UNC_244	A_23_P36385	CDK4	1019	HOMO_SAPIENS
Agi_UNC_244	A_24_P330973	eIF3k	27335	HOMO_SAPIENS
Agi_UNC_244	A_24_P821699			HOMO_SAPIENS
Agi_UNC_244	A_24_P315309			HOMO_SAPIENS
Agi_UNC_244	A_32_P162011			HOMO_SAPIENS
Agi_UNC_244	A_32_P58753			HOMO_SAPIENS
Agi_UNC_244	A_23_P80633	IRAK2	3656	HOMO_SAPIENS
Agi_UNC_244	A_23_P91213	CHD6	84181	HOMO_SAPIENS
Agi_UNC_244	A_23_P65844			HOMO_SAPIENS
Agi_UNC_244	A_32_P39529			HOMO_SAPIENS
Agi_UNC_244	A_24_P119508			HOMO_SAPIENS
Agi_UNC_244	A_23_P11935			HOMO_SAPIENS
Agi_UNC_244	A_23_P56980	PTK6	5753	HOMO_SAPIENS
Agi_UNC_244	A_23_P304421	TIGD2	166815	HOMO_SAPIENS
Agi_UNC_244	A_23_P136118	FLJ16237		HOMO_SAPIENS
Agi_UNC_244	A_23_P397906	CBLC	23624	HOMO_SAPIENS
Agi_UNC_244	A_23_P51506	DUSP12	11266	HOMO_SAPIENS
Agi_UNC_244	A_24_P100653	FAAH	2166	HOMO_SAPIENS
Agi_UNC_244	A_23_P160244	ACP6	51205	HOMO_SAPIENS
Agi_UNC_244	A_23_P154994			HOMO_SAPIENS
Agi_UNC_244	A_23_P431592			HOMO_SAPIENS
Agi_UNC_244	A_32_P234548			HOMO_SAPIENS
Agi_UNC_244	A_24_P514811			HOMO_SAPIENS
Agi_UNC_244	A_23_P368674	GIMAP2	26157	HOMO_SAPIENS
Agi_UNC_244	A_24_P156293	ACAS2		HOMO_SAPIENS
Agi_UNC_244	A_32_P94803			HOMO_SAPIENS
Agi_UNC_244	A_23_P381985	ITGAV	3685	HOMO_SAPIENS
Agi_UNC_244	A_23_P148348	RNF128	79589	HOMO_SAPIENS
Agi_UNC_244	A_23_P39014	GADD45GIP1	90480	HOMO_SAPIENS
Agi_UNC_244	A_24_P367072			HOMO_SAPIENS
Agi_UNC_244	A_23_P83155			HOMO_SAPIENS
Agi_UNC_244	A_24_P391856			HOMO_SAPIENS
Agi_UNC_244	A_23_P74652	NUDC	10726	HOMO_SAPIENS
Agi_UNC_244	A_23_P215142	FASTK	10922	HOMO_SAPIENS
Agi_UNC_244	A_23_P169356	STX17	55014	HOMO_SAPIENS
Agi_UNC_244	A_24_P93338	TRA16		HOMO_SAPIENS
Agi_UNC_244	A_23_P253792	CAMP	820	HOMO_SAPIENS
Agi_UNC_244	A_23_P394274	MGC10198		HOMO_SAPIENS
Agi_UNC_244	A_23_P257074	C7orf25	79020	HOMO_SAPIENS
Agi_UNC_244	A_23_P77850	ZPBP2	124626	HOMO_SAPIENS
Agi_UNC_244	A_32_P59154	DMRTB1	63948	HOMO_SAPIENS
Agi_UNC_244	A_23_P319610	CHST7	56548	HOMO_SAPIENS
Agi_UNC_244	A_23_P14702	SUHW4		HOMO_SAPIENS
Agi_UNC_244	A_23_P256412	CKLFSF7		HOMO_SAPIENS
Agi_UNC_244	A_23_P17767	DDT	1652	HOMO_SAPIENS
Agi_UNC_244	A_23_P127909	DKFZP586H2123		HOMO_SAPIENS
Agi_UNC_244	A_24_P263788			HOMO_SAPIENS
Agi_UNC_244	A_23_P79705	HADHB	3032	HOMO_SAPIENS
Agi_UNC_244	A_24_P419236	EPHA8	2046	HOMO_SAPIENS
Agi_UNC_244	A_23_P24296	SLC17A6	57084	HOMO_SAPIENS
Agi_UNC_244	A_23_P91132			HOMO_SAPIENS
Agi_UNC_244	A_32_P111096	LSP1	4046	HOMO_SAPIENS
Agi_UNC_244	A_23_P153530	TRPM4	54795	HOMO_SAPIENS
Agi_UNC_244	A_32_P180595	BRCA1	672	HOMO_SAPIENS
Agi_UNC_244	A_32_P83892	CSIG		HOMO_SAPIENS
Agi_UNC_244	A_32_P107455			HOMO_SAPIENS
Agi_UNC_244	A_32_P220300			HOMO_SAPIENS
Agi_UNC_244	A_24_P367377			HOMO_SAPIENS
Agi_UNC_244	A_24_P370373	CBX6	23466	HOMO_SAPIENS
Agi_UNC_244	A_23_P145270	HLA-F	3134	HOMO_SAPIENS
Agi_UNC_244	A_23_P256374	STX4A	6810	HOMO_SAPIENS
Agi_UNC_244	A_24_P547015			HOMO_SAPIENS
Agi_UNC_244	A_24_P271377	OTOR	56914	HOMO_SAPIENS
Agi_UNC_244	A_24_P64246	ANKRD20A		HOMO_SAPIENS
Agi_UNC_244	A_23_P69500	TNA		HOMO_SAPIENS
Agi_UNC_244	A_32_P145354	C10orf46		HOMO_SAPIENS
Agi_UNC_244	A_23_P166796	IFRG28		HOMO_SAPIENS
Agi_UNC_244	A_23_P27850			HOMO_SAPIENS
Agi_UNC_244	A_23_P210401	KCNQ2	3785	HOMO_SAPIENS
Agi_UNC_244	A_23_P55991	NAPA	8775	HOMO_SAPIENS
Agi_UNC_244	A_24_P269265	C6orf211	79624	HOMO_SAPIENS
Agi_UNC_244	A_32_P47644			HOMO_SAPIENS
Agi_UNC_244	A_32_P119943			HOMO_SAPIENS
Agi_UNC_244	A_23_P394546	KIAA1033	23325	HOMO_SAPIENS
Agi_UNC_244	A_23_P156895	TNFAIP3	7128	HOMO_SAPIENS
Agi_UNC_244	A_32_P26619			HOMO_SAPIENS
Agi_UNC_244	A_23_P29951			HOMO_SAPIENS
Agi_UNC_244	A_24_P59149			HOMO_SAPIENS
Agi_UNC_244	A_24_P680950	LOC146909		HOMO_SAPIENS
Agi_UNC_244	A_32_P231497			HOMO_SAPIENS
Agi_UNC_244	A_23_P207937	C18orf1		HOMO_SAPIENS
Agi_UNC_244	A_32_P20910	XRRA1	143570	HOMO_SAPIENS
Agi_UNC_244	A_32_P190602			HOMO_SAPIENS
Agi_UNC_244	A_24_P371740	RPL37	6167	HOMO_SAPIENS
Agi_UNC_244	A_24_P221767			HOMO_SAPIENS
Agi_UNC_244	A_23_P70494			HOMO_SAPIENS
Agi_UNC_244	A_23_P171076	EBP	10682	HOMO_SAPIENS
Agi_UNC_244	A_23_P16222			HOMO_SAPIENS
Agi_UNC_244	A_24_P315647	IK	3550	HOMO_SAPIENS
Agi_UNC_244	A_23_P41478			HOMO_SAPIENS
Agi_UNC_244	A_23_P91849	MGC34923		HOMO_SAPIENS
Agi_UNC_244	A_23_P137167	PLXNB3	5365	HOMO_SAPIENS
Agi_UNC_244	A_32_P49656	RPS2	26784	HOMO_SAPIENS
Agi_UNC_244	A_32_P200228	MTMR9	66036	HOMO_SAPIENS
Agi_UNC_244	A_23_P344028	CHFR	55743	HOMO_SAPIENS
Agi_UNC_244	A_32_P55236	LOC387914		HOMO_SAPIENS
Agi_UNC_244	A_23_P47902	NYD-SP28		HOMO_SAPIENS
Agi_UNC_244	A_32_P96774			HOMO_SAPIENS
Agi_UNC_244	A_24_P100049	PLCG1	5335	HOMO_SAPIENS
Agi_UNC_244	A_24_P79303	CLDN5	7122	HOMO_SAPIENS
Agi_UNC_244	A_23_P161087	ZMYM1	79830	HOMO_SAPIENS
Agi_UNC_244	A_23_P211990	SEC22L3		HOMO_SAPIENS
Agi_UNC_244	A_23_P39284	MATK	4145	HOMO_SAPIENS
Agi_UNC_244	A_23_P390525	DUSP8	1850	HOMO_SAPIENS
Agi_UNC_244	A_23_P384524	FLJ32743		HOMO_SAPIENS
Agi_UNC_244	A_23_P23304	EXO1	9156	HOMO_SAPIENS
Agi_UNC_244	A_23_P129487	SEPX1	51734	HOMO_SAPIENS
Agi_UNC_244	A_23_P201050	UBQLN4	56893	HOMO_SAPIENS
Agi_UNC_244	A_23_P218540	EMR3	84658	HOMO_SAPIENS
Agi_UNC_244	A_32_P73992			HOMO_SAPIENS
Agi_UNC_244	A_24_P341017			HOMO_SAPIENS
Agi_UNC_244	A_23_P54990	Dlc2		HOMO_SAPIENS
Agi_UNC_244	A_23_P142254	SHD	56961	HOMO_SAPIENS
Agi_UNC_244	A_24_P703649			HOMO_SAPIENS
Agi_UNC_244	A_23_P409950	OAZ1	4946	HOMO_SAPIENS
Agi_UNC_244	A_24_P96521	ATP5L	10632	HOMO_SAPIENS
Agi_UNC_244	A_24_P174338	CCNT2	905	HOMO_SAPIENS
Agi_UNC_244	A_23_P127576	PTS	5805	HOMO_SAPIENS
Agi_UNC_244	A_23_P121183	HPCL2		HOMO_SAPIENS
Agi_UNC_244	A_32_P82611			HOMO_SAPIENS
Agi_UNC_244	A_24_P721698	ZNF497	162968	HOMO_SAPIENS
Agi_UNC_244	A_23_P46408	SCNN1D	6339	HOMO_SAPIENS
Agi_UNC_244	A_24_P517900			HOMO_SAPIENS
Agi_UNC_244	A_32_P132387			HOMO_SAPIENS
Agi_UNC_244	A_23_P500822	SYN1	6853	HOMO_SAPIENS
Agi_UNC_244	A_23_P132643	KIAA1363		HOMO_SAPIENS
Agi_UNC_244	A_24_P58036			HOMO_SAPIENS
Agi_UNC_244	A_24_P9612	C9orf67		HOMO_SAPIENS
Agi_UNC_244	A_23_P167046	EVC	2121	HOMO_SAPIENS
Agi_UNC_244	A_24_P3018	DDEF2	8853	HOMO_SAPIENS
Agi_UNC_244	A_32_P88230			HOMO_SAPIENS
Agi_UNC_244	A_23_P333588	SEDLP		HOMO_SAPIENS
Agi_UNC_244	A_24_P649360			HOMO_SAPIENS
Agi_UNC_244	A_32_P199221			HOMO_SAPIENS
Agi_UNC_244	A_24_P840695	MLL3	58508	HOMO_SAPIENS
Agi_UNC_244	A_24_P406812	FAM53B	9679	HOMO_SAPIENS
Agi_UNC_244	A_32_P135886			HOMO_SAPIENS
Agi_UNC_244	A_32_P189038			HOMO_SAPIENS
Agi_UNC_244	A_23_P423514	ZRANB1	54764	HOMO_SAPIENS
Agi_UNC_244	A_32_P193768			HOMO_SAPIENS
Agi_UNC_244	A_32_P199499			HOMO_SAPIENS
Agi_UNC_244	A_32_P119707			HOMO_SAPIENS
Agi_UNC_244	A_23_P122232			HOMO_SAPIENS
Agi_UNC_244	A_23_P214130	REV3L	5980	HOMO_SAPIENS
Agi_UNC_244	A_23_P110117	SH3BP2	6452	HOMO_SAPIENS
Agi_UNC_244	A_32_P219650			HOMO_SAPIENS
Agi_UNC_244	A_24_P276984	STK25	10494	HOMO_SAPIENS
Agi_UNC_244	A_23_P77361	CIAO1	9391	HOMO_SAPIENS
Agi_UNC_244	A_32_P143386			HOMO_SAPIENS
Agi_UNC_244	A_23_P140117	ATP6V1D	51382	HOMO_SAPIENS
Agi_UNC_244	A_23_P28734	RBL1	5933	HOMO_SAPIENS
Agi_UNC_244	A_23_P158778			HOMO_SAPIENS
Agi_UNC_244	A_23_P215230	SLC12A9	56996	HOMO_SAPIENS
Agi_UNC_244	A_24_P202158	FLJ12331		HOMO_SAPIENS
Agi_UNC_244	A_24_P93970	FMR1	2332	HOMO_SAPIENS
Agi_UNC_244	A_24_P350713			HOMO_SAPIENS
Agi_UNC_244	A_32_P6231			HOMO_SAPIENS
Agi_UNC_244	A_23_P1011	MGC14801		HOMO_SAPIENS
Agi_UNC_244	A_23_P86329	IER5	51278	HOMO_SAPIENS
Agi_UNC_244	A_23_P46961	HIF1AN	55662	HOMO_SAPIENS
Agi_UNC_244	A_23_P138225	OLFM3	118427	HOMO_SAPIENS
Agi_UNC_244	A_32_P36045			HOMO_SAPIENS
Agi_UNC_244	A_23_P213034			HOMO_SAPIENS
Agi_UNC_244	A_23_P209283	CUL3	8452	HOMO_SAPIENS
Agi_UNC_244	A_23_P383124	HIC2	23119	HOMO_SAPIENS
Agi_UNC_244	A_24_P357466	TRA@		HOMO_SAPIENS
Agi_UNC_244	A_23_P37024	C13orf24		HOMO_SAPIENS
Agi_UNC_244	A_24_P152390			HOMO_SAPIENS
Agi_UNC_244	A_24_P587940			HOMO_SAPIENS
Agi_UNC_244	A_32_P228801	COBLL1	22837	HOMO_SAPIENS
Agi_UNC_244	A_23_P95753	PFKFB3	5209	HOMO_SAPIENS
Agi_UNC_244	A_32_P27217			HOMO_SAPIENS
Agi_UNC_244	A_23_P47169	FLRT1	23769	HOMO_SAPIENS
Agi_UNC_244	A_24_P305954	LEMD2	221496	HOMO_SAPIENS
Agi_UNC_244	A_24_P71894	GPR74		HOMO_SAPIENS
Agi_UNC_244	A_23_P309710	TXNDC		HOMO_SAPIENS
Agi_UNC_244	A_23_P399117	FLJ32978		HOMO_SAPIENS
Agi_UNC_244	A_32_P8663			HOMO_SAPIENS
Agi_UNC_244	A_23_P83951			HOMO_SAPIENS
Agi_UNC_244	A_32_P50143			HOMO_SAPIENS
Agi_UNC_244	A_23_P331058	PGK2	5232	HOMO_SAPIENS
Agi_UNC_244	A_32_P178856	LOC133491		HOMO_SAPIENS
Agi_UNC_244	A_32_P222256	PSTPIP2	9050	HOMO_SAPIENS
Agi_UNC_244	A_32_P208351	TDRD9	122402	HOMO_SAPIENS
Agi_UNC_244	A_24_P110616	IGHM		HOMO_SAPIENS
Agi_UNC_244	A_23_P25393	NR1H4	9971	HOMO_SAPIENS
Agi_UNC_244	A_23_P75851			HOMO_SAPIENS
Agi_UNC_244	A_23_P149949	PCDH21		HOMO_SAPIENS
Agi_UNC_244	A_32_P2887			HOMO_SAPIENS
Agi_UNC_244	A_23_P148296	SH3BGRL	6451	HOMO_SAPIENS
Agi_UNC_244	A_24_P43823	EBF2	64641	HOMO_SAPIENS
Agi_UNC_244	A_32_P139022			HOMO_SAPIENS
Agi_UNC_244	A_23_P152557	BZRAP1	9256	HOMO_SAPIENS
Agi_UNC_244	A_24_P110171			HOMO_SAPIENS
Agi_UNC_244	A_24_P418237			HOMO_SAPIENS
Agi_UNC_244	A_23_P144579	GNPDA2	132789	HOMO_SAPIENS
Agi_UNC_244	A_23_P140371	C14orf58		HOMO_SAPIENS
Agi_UNC_244	A_23_P54222	RABGGTA	5875	HOMO_SAPIENS
Agi_UNC_244	A_23_P118322	THUMPD1	55623	HOMO_SAPIENS
Agi_UNC_244	A_23_P377007			HOMO_SAPIENS
Agi_UNC_244	A_23_P119193			HOMO_SAPIENS
Agi_UNC_244	A_23_P6423	RFPL3	10738	HOMO_SAPIENS
Agi_UNC_244	A_32_P145786			HOMO_SAPIENS
Agi_UNC_244	A_24_P335043	C10orf118	55088	HOMO_SAPIENS
Agi_UNC_244	A_32_P180968			HOMO_SAPIENS
Agi_UNC_244	A_23_P207450	CCL8	6355	HOMO_SAPIENS
Agi_UNC_244	A_23_P111281	TMEM14C	51522	HOMO_SAPIENS
Agi_UNC_244	A_23_P12093	AIM2	9447	HOMO_SAPIENS
Agi_UNC_244	A_23_P25643	FLJ11305		HOMO_SAPIENS
Agi_UNC_244	A_24_P15566			HOMO_SAPIENS
Agi_UNC_244	A_32_P187231			HOMO_SAPIENS
Agi_UNC_244	A_23_P22132	BNC1	646	HOMO_SAPIENS
Agi_UNC_244	A_32_P153414			HOMO_SAPIENS
Agi_UNC_244	A_23_P31813			HOMO_SAPIENS
Agi_UNC_244	NM_004438_1_2966	EPHA4	2043	HOMO_SAPIENS
Agi_UNC_244	A_23_P84754			HOMO_SAPIENS
Agi_UNC_244	A_24_P246553			HOMO_SAPIENS
Agi_UNC_244	A_24_P101071			HOMO_SAPIENS
Agi_UNC_244	A_23_P11333	TCEAL8	90843	HOMO_SAPIENS
Agi_UNC_244	A_24_P581621			HOMO_SAPIENS
Agi_UNC_244	A_24_P99964	CSNK1G2	1455	HOMO_SAPIENS
Agi_UNC_244	A_23_P171089			HOMO_SAPIENS
Agi_UNC_244	A_24_P126392	TTC19	54902	HOMO_SAPIENS
Agi_UNC_244	A_23_P144008	LOC51066		HOMO_SAPIENS
Agi_UNC_244	A_24_P230495			HOMO_SAPIENS
Agi_UNC_244	A_24_P781758	LOC148413		HOMO_SAPIENS
Agi_UNC_244	A_23_P133143	H2AFZ	3015	HOMO_SAPIENS
Agi_UNC_244	A_23_P116803	COPZ1	22818	HOMO_SAPIENS
Agi_UNC_244	A_23_P81950	NEU1	4758	HOMO_SAPIENS
Agi_UNC_244	A_24_P102511	CABIN1	23523	HOMO_SAPIENS
Agi_UNC_244	A_32_P161932			HOMO_SAPIENS
Agi_UNC_244	A_24_P90342	LOC283232		HOMO_SAPIENS
Agi_UNC_244	A_23_P149273	CLCNKB	1188	HOMO_SAPIENS
Agi_UNC_244	A_32_P199241			HOMO_SAPIENS
Agi_UNC_244	A_24_P36977	FLJ22353		HOMO_SAPIENS
Agi_UNC_244	A_23_P317451			HOMO_SAPIENS
Agi_UNC_244	A_23_P29774	LAMP3	27074	HOMO_SAPIENS
Agi_UNC_244	A_23_P40914	GPR128	84873	HOMO_SAPIENS
Agi_UNC_244	A_32_P40303			HOMO_SAPIENS
Agi_UNC_244	A_32_P145854			HOMO_SAPIENS
Agi_UNC_244	A_32_P5141			HOMO_SAPIENS
Agi_UNC_244	A_23_P164956	CCDC8	83987	HOMO_SAPIENS
Agi_UNC_244	A_23_P157250	MGC9712		HOMO_SAPIENS
Agi_UNC_244	A_24_P111034	SPINK5L1		HOMO_SAPIENS
Agi_UNC_244	A_24_P843071			HOMO_SAPIENS
Agi_UNC_244	A_32_P112657			HOMO_SAPIENS
Agi_UNC_244	A_32_P221433			HOMO_SAPIENS
Agi_UNC_244	A_23_P45695	FUBP1	8880	HOMO_SAPIENS
Agi_UNC_244	A_23_P145621	REPIN1	29803	HOMO_SAPIENS
Agi_UNC_244	A_23_P417641			HOMO_SAPIENS
Agi_UNC_244	A_23_P89381			HOMO_SAPIENS
Agi_UNC_244	A_23_P166527	RIBC2	26150	HOMO_SAPIENS
Agi_UNC_244	A_32_P152349	HIST1H2BD	3017	HOMO_SAPIENS
Agi_UNC_244	A_23_P93892	FSCN3	29999	HOMO_SAPIENS
Agi_UNC_244	A_23_P205643	MAP4K5	11183	HOMO_SAPIENS
Agi_UNC_244	A_32_P18839			HOMO_SAPIENS
Agi_UNC_244	A_32_P129859			HOMO_SAPIENS
Agi_UNC_244	A_23_P101423	EVI5L	115704	HOMO_SAPIENS
Agi_UNC_244	A_23_P431379	C14orf80	283643	HOMO_SAPIENS
Agi_UNC_244	A_23_P129853			HOMO_SAPIENS
Agi_UNC_244	A_32_P3930	SCFD2	152579	HOMO_SAPIENS
Agi_UNC_244	A_23_P7251	FLJ10378		HOMO_SAPIENS
Agi_UNC_244	A_23_P2042	FLJ14966		HOMO_SAPIENS
Agi_UNC_244	A_23_P212110	GALNTL2	117248	HOMO_SAPIENS
Agi_UNC_244	A_23_P409617	PPFIBP2	8495	HOMO_SAPIENS
Agi_UNC_244	A_23_P108763	C2orf29		HOMO_SAPIENS
Agi_UNC_244	A_24_P50347			HOMO_SAPIENS
Agi_UNC_244	A_32_P16325			HOMO_SAPIENS
Agi_UNC_244	A_23_P18962			HOMO_SAPIENS
Agi_UNC_244	A_24_P593736			HOMO_SAPIENS
Agi_UNC_244	A_32_P144761			HOMO_SAPIENS
Agi_UNC_244	A_23_P428479	SKIP		HOMO_SAPIENS
Agi_UNC_244	A_24_P363773	NFIB	4781	HOMO_SAPIENS
Agi_UNC_244	A_23_P215217			HOMO_SAPIENS
Agi_UNC_244	A_23_P11297			HOMO_SAPIENS
Agi_UNC_244	A_23_P25850	KCNH5	27133	HOMO_SAPIENS
Agi_UNC_244	A_23_P142337	PSG2	5670	HOMO_SAPIENS
Agi_UNC_244	A_23_P25633	C13orf7		HOMO_SAPIENS
Agi_UNC_244	A_32_P38684	LOC90378		HOMO_SAPIENS
Agi_UNC_244	A_24_P358221			HOMO_SAPIENS
Agi_UNC_244	A_24_P133009			HOMO_SAPIENS
Agi_UNC_244	A_23_P72911	SLC4A8	9498	HOMO_SAPIENS
Agi_UNC_244	A_23_P216942	PDCL	5082	HOMO_SAPIENS
Agi_UNC_244	A_24_P49531	FLJ13456		HOMO_SAPIENS
Agi_UNC_244	A_32_P44915	ZFP36L1	677	HOMO_SAPIENS
Agi_UNC_244	A_24_P315580			HOMO_SAPIENS
Agi_UNC_244	A_23_P259452	LSM6	11157	HOMO_SAPIENS
Agi_UNC_244	A_23_P125242	NUDT9	53343	HOMO_SAPIENS
Agi_UNC_244	A_32_P42408			HOMO_SAPIENS
Agi_UNC_244	A_32_P138587	GLI4	2738	HOMO_SAPIENS
Agi_UNC_244	A_23_P42314	COL11A2	1302	HOMO_SAPIENS
Agi_UNC_244	A_23_P74851	PIGC	5279	HOMO_SAPIENS
Agi_UNC_244	A_23_P164142	PSME3	10197	HOMO_SAPIENS
Agi_UNC_244	A_32_P66904	CXXC4	80319	HOMO_SAPIENS
Agi_UNC_244	A_23_P124824	SPC18		HOMO_SAPIENS
Agi_UNC_244	A_24_P136431	ANKRD26	22852	HOMO_SAPIENS
Agi_UNC_244	A_32_P22465	COL23A1	91522	HOMO_SAPIENS
Agi_UNC_244	A_32_P72683			HOMO_SAPIENS
Agi_UNC_244	A_23_P205804	PLDN		HOMO_SAPIENS
Agi_UNC_244	A_23_P162450	SRGAP1	57522	HOMO_SAPIENS
Agi_UNC_244	A_23_P256071	DUSP21	63904	HOMO_SAPIENS
Agi_UNC_244	A_24_P498769			HOMO_SAPIENS
Agi_UNC_244	A_24_P134227	MGC17791		HOMO_SAPIENS
Agi_UNC_244	A_23_P145542	KIAA0274		HOMO_SAPIENS
Agi_UNC_244	A_24_P246346			HOMO_SAPIENS
Agi_UNC_244	A_32_P104521	C9orf130		HOMO_SAPIENS
Agi_UNC_244	A_32_P25356	CDH15	1013	HOMO_SAPIENS
Agi_UNC_244	A_23_P94160	FBXO25	26260	HOMO_SAPIENS
Agi_UNC_244	A_23_P3406	ETFA	2108	HOMO_SAPIENS
Agi_UNC_244	A_24_P408700	DOCK2	1794	HOMO_SAPIENS
Agi_UNC_244	A_23_P409439	IL28A	282616	HOMO_SAPIENS
Agi_UNC_244	A_23_P134945	LRRC14	9684	HOMO_SAPIENS
Agi_UNC_244	A_32_P34119			HOMO_SAPIENS
Agi_UNC_244	A_24_P450190			HOMO_SAPIENS
Agi_UNC_244	A_23_P2811	SMAD9	4093	HOMO_SAPIENS
Agi_UNC_244	A_23_P426562	FLJ39421		HOMO_SAPIENS
Agi_UNC_244	A_24_P380245	NDUFS4	4724	HOMO_SAPIENS
Agi_UNC_244	A_23_P154941	HIRA	7290	HOMO_SAPIENS
Agi_UNC_244	A_24_P41787			HOMO_SAPIENS
Agi_UNC_244	A_23_P38180	GGA3	23163	HOMO_SAPIENS
Agi_UNC_244	A_23_P69812	MGC11324		HOMO_SAPIENS
Agi_UNC_244	A_23_P59544	TARP	445347	HOMO_SAPIENS
Agi_UNC_244	A_24_P492916			HOMO_SAPIENS
Agi_UNC_244	A_32_P142159			HOMO_SAPIENS
Agi_UNC_244	A_23_P414651	RAB37	326624	HOMO_SAPIENS
Agi_UNC_244	A_32_P155662	ECEL1	9427	HOMO_SAPIENS
Agi_UNC_244	A_24_P50162			HOMO_SAPIENS
Agi_UNC_244	A_23_P33067	MAF1	84232	HOMO_SAPIENS
Agi_UNC_244	A_23_P70170	TARS	6897	HOMO_SAPIENS
Agi_UNC_244	A_32_P6624			HOMO_SAPIENS
Agi_UNC_244	A_24_P160865			HOMO_SAPIENS
Agi_UNC_244	A_23_P416311	HRLP5		HOMO_SAPIENS
Agi_UNC_244	A_23_P215961	STK3	6788	HOMO_SAPIENS
Agi_UNC_244	A_23_P146006	CBLL1	79872	HOMO_SAPIENS
Agi_UNC_244	A_23_P45747	CLCA4	22802	HOMO_SAPIENS
Agi_UNC_244	A_24_P811746			HOMO_SAPIENS
Agi_UNC_244	A_23_P389145	FLJ23878		HOMO_SAPIENS
Agi_UNC_244	A_23_P115682	HPS6	79803	HOMO_SAPIENS
Agi_UNC_244	A_24_P358608			HOMO_SAPIENS
Agi_UNC_244	A_24_P178417			HOMO_SAPIENS
Agi_UNC_244	A_32_P214172	C21orf125		HOMO_SAPIENS
Agi_UNC_244	A_23_P25254	CGI-26		HOMO_SAPIENS
Agi_UNC_244	A_24_P812269			HOMO_SAPIENS
Agi_UNC_244	A_23_P111058			HOMO_SAPIENS
Agi_UNC_244	A_23_P502070	MAPK8IP2	23542	HOMO_SAPIENS
Agi_UNC_244	A_23_P142752	PRKR		HOMO_SAPIENS
Agi_UNC_244	A_24_P44222	MPHOSPH9	10198	HOMO_SAPIENS
Agi_UNC_244	A_24_P229811			HOMO_SAPIENS
Agi_UNC_244	A_23_P114131	SSX3	10214	HOMO_SAPIENS
Agi_UNC_244	A_24_P392794			HOMO_SAPIENS
Agi_UNC_244	A_23_P356320	KIAA1529	100499483	HOMO_SAPIENS
Agi_UNC_244	A_24_P409679	ZNF546	339327	HOMO_SAPIENS
Agi_UNC_244	A_23_P361025	LOC284591		HOMO_SAPIENS
Agi_UNC_244	A_23_P341059	SELO	83642	HOMO_SAPIENS
Agi_UNC_244	A_23_P144075	B4GALT4	8702	HOMO_SAPIENS
Agi_UNC_244	A_23_P502421	MRPL47	57129	HOMO_SAPIENS
Agi_UNC_244	A_23_P22615	38961		HOMO_SAPIENS
Agi_UNC_244	A_23_P155349	BTD	686	HOMO_SAPIENS
Agi_UNC_244	A_24_P453922	LOC89231		HOMO_SAPIENS
Agi_UNC_244	A_24_P385941	MYOZ3	91977	HOMO_SAPIENS
Agi_UNC_244	A_32_P95501			HOMO_SAPIENS
Agi_UNC_244	A_23_P1945	MGC2477		HOMO_SAPIENS
Agi_UNC_244	A_24_P750162	LOC151438		HOMO_SAPIENS
Agi_UNC_244	A_23_P151505	PLEK2	26499	HOMO_SAPIENS
Agi_UNC_244	A_23_P211300	WDR4	10785	HOMO_SAPIENS
Agi_UNC_244	A_32_P82999			HOMO_SAPIENS
Agi_UNC_244	A_23_P62362	UBL4		HOMO_SAPIENS
Agi_UNC_244	A_23_P105445	GRASP	160622	HOMO_SAPIENS
Agi_UNC_244	A_23_P59890	FKSG17		HOMO_SAPIENS
Agi_UNC_244	A_23_P73872			HOMO_SAPIENS
Agi_UNC_244	A_23_P92729	HSPB3	8988	HOMO_SAPIENS
Agi_UNC_244	A_32_P171045			HOMO_SAPIENS
Agi_UNC_244	A_23_P16282	CPT1C	126129	HOMO_SAPIENS
Agi_UNC_244	A_32_P128848	LOC286272		HOMO_SAPIENS
Agi_UNC_244	A_23_P377995	LOC285671		HOMO_SAPIENS
Agi_UNC_244	A_24_P482200			HOMO_SAPIENS
Agi_UNC_244	A_24_P97915			HOMO_SAPIENS
Agi_UNC_244	A_24_P742353			HOMO_SAPIENS
Agi_UNC_244	A_24_P234157	TP53I3	9540	HOMO_SAPIENS
Agi_UNC_244	A_24_P780794	TUSC3	7991	HOMO_SAPIENS
Agi_UNC_244	A_24_P208083	PLA2G2F	64600	HOMO_SAPIENS
Agi_UNC_244	A_32_P69335			HOMO_SAPIENS
Agi_UNC_244	A_24_P396483	DKFZp566C0424		HOMO_SAPIENS
Agi_UNC_244	A_23_P219043			HOMO_SAPIENS
Agi_UNC_244	A_23_P257582			HOMO_SAPIENS
Agi_UNC_244	A_24_P185514			HOMO_SAPIENS
Agi_UNC_244	A_23_P162009	CCKBR	887	HOMO_SAPIENS
Agi_UNC_244	A_23_P501630	BTN2A1	11120	HOMO_SAPIENS
Agi_UNC_244	A_23_P314630	B3GALT3		HOMO_SAPIENS
