study_id	site_id	subject_id	sample_id	PLATFORM	TISSUETYPE	ATTR1	ATTR2	category_cd
TCGA_Colorectal_190712		TCGA-AA-3848	TCGA-AA-3848-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3852	TCGA-AA-3852-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3854	TCGA-AA-3854-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3856	TCGA-AA-3856-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3858	TCGA-AA-3858-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3860	TCGA-AA-3860-01A-02R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3875	TCGA-AA-3875-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3726	TCGA-AG-3726-01A-02R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3727	TCGA-AG-3727-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3728	TCGA-AG-3728-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3878	TCGA-AG-3878-01A-02R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3881	TCGA-AG-3881-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3882	TCGA-AG-3882-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3883	TCGA-AG-3883-01A-02R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3885	TCGA-AG-3885-01A-01R-0905-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-A6-3807	TCGA-A6-3807-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-A6-3808	TCGA-A6-3808-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-A6-3809	TCGA-A6-3809-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-A6-3810	TCGA-A6-3810-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3530	TCGA-AA-3530-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3710	TCGA-AA-3710-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3811	TCGA-AA-3811-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3815	TCGA-AA-3815-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3821	TCGA-AA-3821-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3842	TCGA-AA-3842-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3844	TCGA-AA-3844-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3845	TCGA-AA-3845-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3846	TCGA-AA-3846-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3850	TCGA-AA-3850-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3851	TCGA-AA-3851-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3855	TCGA-AA-3855-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3861	TCGA-AA-3861-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3862	TCGA-AA-3862-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3864	TCGA-AA-3864-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3866	TCGA-AA-3866-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3867	TCGA-AA-3867-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3869	TCGA-AA-3869-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3870	TCGA-AA-3870-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3872	TCGA-AA-3872-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3877	TCGA-AA-3877-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3930	TCGA-AA-3930-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3939	TCGA-AA-3939-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3941	TCGA-AA-3941-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3947	TCGA-AA-3947-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3949	TCGA-AA-3949-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3950	TCGA-AA-3950-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3952	TCGA-AA-3952-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3955	TCGA-AA-3955-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3956	TCGA-AA-3956-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3968	TCGA-AA-3968-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3971	TCGA-AA-3971-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3972	TCGA-AA-3972-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3973	TCGA-AA-3973-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3975	TCGA-AA-3975-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3976	TCGA-AA-3976-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3977	TCGA-AA-3977-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3979	TCGA-AA-3979-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3980	TCGA-AA-3980-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3982	TCGA-AA-3982-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3984	TCGA-AA-3984-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3986	TCGA-AA-3986-01A-02R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AA-3989	TCGA-AA-3989-01A-01R-1022-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AF-3913	TCGA-AF-3913-01A-02R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3887	TCGA-AG-3887-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3890	TCGA-AG-3890-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3892	TCGA-AG-3892-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3893	TCGA-AG-3893-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3894	TCGA-AG-3894-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3896	TCGA-AG-3896-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3898	TCGA-AG-3898-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3901	TCGA-AG-3901-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3902	TCGA-AG-3902-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3909	TCGA-AG-3909-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-3999	TCGA-AG-3999-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-4001	TCGA-AG-4001-01A-02R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-4005	TCGA-AG-4005-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-4007	TCGA-AG-4007-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-4008	TCGA-AG-4008-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Colorectal_190712		TCGA-AG-4015	TCGA-AG-4015-01A-01R-1119-07	Agi_UNC_244	Colorectal			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
