STUDY_ID	SITE_ID	SUBJECT_ID	SAMPLE_ID	PLATFORM	TISSUETYPE	ATTR1	ATTR2	category_cd
TCGA_Breast_230912		TCGA-BH-A18Q	TCGA-BH-A18Q-01A-12R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18Q	TCGA-BH-A18Q-11A-34R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18R	TCGA-BH-A18R-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18S	TCGA-BH-A18S-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18S	TCGA-BH-A18S-11A-43R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18T	TCGA-BH-A18T-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18U	TCGA-BH-A18U-01A-21R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18U	TCGA-BH-A18U-11A-23R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A18V	TCGA-BH-A18V-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1EO	TCGA-BH-A1EO-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1ES	TCGA-BH-A1ES-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1ET	TCGA-BH-A1ET-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1ET	TCGA-BH-A1ET-11B-23R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1EU	TCGA-BH-A1EU-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1EU	TCGA-BH-A1EU-11A-23R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1EV	TCGA-BH-A1EV-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1EW	TCGA-BH-A1EW-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1F0	TCGA-BH-A1F0-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-BH-A1F0	TCGA-BH-A1F0-11B-23R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12K	TCGA-C8-A12K-01A-21R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12L	TCGA-C8-A12L-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12M	TCGA-C8-A12M-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12N	TCGA-C8-A12N-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12O	TCGA-C8-A12O-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12P	TCGA-C8-A12P-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12Q	TCGA-C8-A12Q-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12T	TCGA-C8-A12T-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12U	TCGA-C8-A12U-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12V	TCGA-C8-A12V-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12W	TCGA-C8-A12W-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12X	TCGA-C8-A12X-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12Y	TCGA-C8-A12Y-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A12Z	TCGA-C8-A12Z-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A130	TCGA-C8-A130-01A-31R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A131	TCGA-C8-A131-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A132	TCGA-C8-A132-01A-31R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A133	TCGA-C8-A133-01A-32R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A134	TCGA-C8-A134-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A135	TCGA-C8-A135-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A137	TCGA-C8-A137-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A138	TCGA-C8-A138-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HF	TCGA-C8-A1HF-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HG	TCGA-C8-A1HG-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HI	TCGA-C8-A1HI-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HL	TCGA-C8-A1HL-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HM	TCGA-C8-A1HM-01A-12R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-C8-A1HN	TCGA-C8-A1HN-01A-11R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A13Y	TCGA-D8-A13Y-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A13Z	TCGA-D8-A13Z-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A140	TCGA-D8-A140-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A141	TCGA-D8-A141-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A142	TCGA-D8-A142-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A143	TCGA-D8-A143-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A145	TCGA-D8-A145-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-D8-A147	TCGA-D8-A147-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A105	TCGA-E2-A105-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A106	TCGA-E2-A106-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A107	TCGA-E2-A107-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A108	TCGA-E2-A108-01A-13R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A109	TCGA-E2-A109-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A10A	TCGA-E2-A10A-01A-21R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A10B	TCGA-E2-A10B-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A10C	TCGA-E2-A10C-01A-21R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A10E	TCGA-E2-A10E-01A-21R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A10F	TCGA-E2-A10F-01A-11R-A10J-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14N	TCGA-E2-A14N-01A-31R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14O	TCGA-E2-A14O-01A-31R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14P	TCGA-E2-A14P-01A-31R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14Q	TCGA-E2-A14Q-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14R	TCGA-E2-A14R-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14S	TCGA-E2-A14S-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14T	TCGA-E2-A14T-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14V	TCGA-E2-A14V-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14W	TCGA-E2-A14W-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14X	TCGA-E2-A14X-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14Y	TCGA-E2-A14Y-01A-21R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A14Z	TCGA-E2-A14Z-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A150	TCGA-E2-A150-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A152	TCGA-E2-A152-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A153	TCGA-E2-A153-01A-12R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A154	TCGA-E2-A154-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A155	TCGA-E2-A155-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A156	TCGA-E2-A156-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A158	TCGA-E2-A158-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A159	TCGA-E2-A159-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15A	TCGA-E2-A15A-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15A	TCGA-E2-A15A-06A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15C	TCGA-E2-A15C-01A-31R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15D	TCGA-E2-A15D-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15E	TCGA-E2-A15E-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15E	TCGA-E2-A15E-06A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15F	TCGA-E2-A15F-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15G	TCGA-E2-A15G-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15H	TCGA-E2-A15H-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15I	TCGA-E2-A15I-01A-21R-A137-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15J	TCGA-E2-A15J-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15K	TCGA-E2-A15K-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15K	TCGA-E2-A15K-06A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15L	TCGA-E2-A15L-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15M	TCGA-E2-A15M-01A-11R-A12D-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15O	TCGA-E2-A15O-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15P	TCGA-E2-A15P-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15R	TCGA-E2-A15R-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15S	TCGA-E2-A15S-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A15T	TCGA-E2-A15T-01A-11R-A115-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1AZ	TCGA-E2-A1AZ-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1B0	TCGA-E2-A1B0-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1B1	TCGA-E2-A1B1-01A-21R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1B4	TCGA-E2-A1B4-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1B5	TCGA-E2-A1B5-01A-21R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1B6	TCGA-E2-A1B6-01A-31R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1BC	TCGA-E2-A1BC-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
TCGA_Breast_230912		TCGA-E2-A1BD	TCGA-E2-A1BD-01A-11R-A12P-07	Agi_G4502A	Breast			Biomarker_Data+Gene_Expression+PLATFORM+TISSUETYPE
